country_name,country_code,year,population,electricity_twh,avg_temp,population_growth,population_growth_pct,electro_growth,electro_growth_pct,temp_growth,temp_growth_pct,electro_per_capita_kwh
"New Zealand",NZL,2020,5090200,43.35,10.87,111000,2.23,-0.4,-0.91,-0.03,-0.28,8516.36
"New Zealand",NZL,2021,5111300,44.48,11.18,21100,0.41,1.13,2.61,0.31,2.85,8702.29
"New Zealand",NZL,2022,5117200,44.19,11.66,5900,0.12,-0.29,-0.65,0.48,4.29,8635.58
Nicaragua,NIC,2000,5022633,2.28,25.48,NULL,NULL,NULL,NULL,NULL,NULL,453.95
Nicaragua,NIC,2001,5087825,2.47,25.88,65192,1.3,0.19,8.33,0.4,1.57,485.47
Nicaragua,NIC,2002,5149909,2.55,26.01,62084,1.22,0.08,3.24,0.13,0.5,495.15
Nicaragua,NIC,2003,5210963,2.7,26.08,61054,1.19,0.15,5.88,0.07,0.27,518.14
Nicaragua,NIC,2004,5272912,2.81,25.91,61949,1.19,0.11,4.07,-0.17,-0.65,532.91
Nicaragua,NIC,2005,5342105,2.86,25.85,69193,1.31,0.05,1.78,-0.06,-0.23,535.37
Nicaragua,NIC,2006,5418855,3.13,25.96,76750,1.44,0.27,9.44,0.11,0.43,577.61
Nicaragua,NIC,2007,5497243,3.2,25.81,78388,1.45,0.07,2.24,-0.15,-0.58,582.11
Nicaragua,NIC,2008,5576593,3.36,25.75,79350,1.44,0.16,5,-0.06,-0.23,602.52
Nicaragua,NIC,2009,5656601,3.45,26.1,80008,1.43,0.09,2.68,0.35,1.36,609.91
Nicaragua,NIC,2010,5737450,3.65,25.85,80849,1.43,0.2,5.8,-0.25,-0.96,636.17
Nicaragua,NIC,2011,5819051,3.81,25.77,81601,1.42,0.16,4.38,-0.08,-0.31,654.75
Nicaragua,NIC,2012,5901287,4.03,25.78,82236,1.41,0.22,5.77,0.01,0.04,682.9
Nicaragua,NIC,2013,5983845,4.17,25.89,82558,1.4,0.14,3.47,0.11,0.43,696.88
Nicaragua,NIC,2014,6066492,4.46,26,82647,1.38,0.29,6.95,0.11,0.42,735.19
Nicaragua,NIC,2015,6149417,4.59,26.22,82925,1.37,0.13,2.91,0.22,0.85,746.41
Nicaragua,NIC,2016,6232666,4.59,26.24,83249,1.35,0,0,0.02,0.08,736.44
Nicaragua,NIC,2017,6316231,4.52,26.09,83565,1.34,-0.07,-1.53,-0.15,-0.57,715.62
Nicaragua,NIC,2018,6400080,4.65,25.64,83849,1.33,0.13,2.88,-0.45,-1.72,726.55
Nicaragua,NIC,2019,6483657,4.58,26.02,83577,1.31,-0.07,-1.51,0.38,1.48,706.39
Nicaragua,NIC,2020,6565267,3.79,26.26,81610,1.26,-0.79,-17.25,0.24,0.92,577.28
Nicaragua,NIC,2021,6644741,4.21,26.09,79474,1.21,0.42,11.08,-0.17,-0.65,633.58
Nicaragua,NIC,2022,6730654,4.3,25.81,85913,1.29,0.09,2.14,-0.28,-1.07,638.87
Niger,NER,2000,11509630,0.21,27.55,NULL,NULL,NULL,NULL,NULL,NULL,18.25
Niger,NER,2001,11920647,0.18,27.8,411017,3.57,-0.03,-14.29,0.25,0.91,15.1
Niger,NER,2002,12349144,0.19,28,428497,3.59,0.01,5.56,0.2,0.72,15.39
Niger,NER,2003,12796984,0.2,28.08,447840,3.63,0.01,5.26,0.08,0.29,15.63
Niger,NER,2004,13265836,0.2,28.19,468852,3.66,0,0,0.11,0.39,15.08
Niger,NER,2005,13756192,0.23,28.27,490356,3.7,0.03,15,0.08,0.28,16.72
Niger,NER,2006,14268581,0.22,28.18,512389,3.72,-0.01,-4.35,-0.09,-0.32,15.42
Niger,NER,2007,14803610,0.22,28.19,535029,3.75,0,0,0.01,0.04,14.86
Niger,NER,2008,15361915,0.22,27.71,558305,3.77,0,0,-0.48,-1.7,14.32
Niger,NER,2009,15943675,0.26,28.76,581760,3.79,0.04,18.18,1.05,3.79,16.31
Niger,NER,2010,16548835,0.29,28.92,605160,3.8,0.03,11.54,0.16,0.56,17.52
Niger,NER,2011,17176283,0.34,28.39,627448,3.79,0.05,17.24,-0.53,-1.83,19.79
Niger,NER,2012,17836769,0.39,28.18,660486,3.85,0.05,14.71,-0.21,-0.74,21.86
Niger,NER,2013,18519898,0.44,28.32,683129,3.83,0.05,12.82,0.14,0.5,23.76
Niger,NER,2014,19215909,0.45,28.43,696011,3.76,0.01,2.27,0.11,0.39,23.42
Niger,NER,2015,19939498,0.54,27.92,723589,3.77,0.09,20,-0.51,-1.79,27.08
Niger,NER,2016,20685753,0.7,28.54,746255,3.74,0.16,29.63,0.62,2.22,33.84
Niger,NER,2017,21435446,0.56,28,749693,3.62,-0.14,-20,-0.54,-1.89,26.12
Niger,NER,2018,22188069,0.57,28.13,752623,3.51,0.01,1.79,0.13,0.46,25.69
Niger,NER,2019,22947757,0.64,27.87,759688,3.42,0.07,12.28,-0.26,-0.92,27.89
Niger,NER,2020,23717613,0.66,27.85,769856,3.35,0.02,3.13,-0.02,-0.07,27.83
Niger,NER,2021,24502140,0.75,28.09,784527,3.31,0.09,13.64,0.24,0.86,30.61
Niger,NER,2022,25311973,0.79,27.61,809833,3.31,0.04,5.33,-0.48,-1.71,31.21
Nigeria,NGA,2000,126382494,14.74,26.92,NULL,NULL,NULL,NULL,NULL,NULL,116.63
Nigeria,NGA,2001,129862595,15.47,27.11,3480101,2.75,0.73,4.95,0.19,0.71,119.13
Nigeria,NGA,2002,133471989,21.55,27.28,3609394,2.78,6.08,39.3,0.17,0.63,161.46
Nigeria,NGA,2003,137202644,20.2,27.38,3730655,2.8,-1.35,-6.26,0.1,0.37,147.23
Nigeria,NGA,2004,141057045,24.29,27.38,3854401,2.81,4.09,20.25,0,0,172.2
Nigeria,NGA,2005,145017253,23.55,27.5,3960208,2.81,-0.74,-3.05,0.12,0.44,162.39
Nigeria,NGA,2006,149077334,23.12,27.47,4060081,2.8,-0.43,-1.83,-0.03,-0.11,155.09
Nigeria,NGA,2007,153267261,22.99,27.45,4189927,2.81,-0.13,-0.56,-0.02,-0.07,150
Nigeria,NGA,2008,157595014,21.12,27.09,4327753,2.82,-1.87,-8.13,-0.36,-1.31,134.01
Nigeria,NGA,2009,162049464,19.79,27.75,4454450,2.83,-1.33,-6.3,0.66,2.44,122.12
Nigeria,NGA,2010,166642886,26.13,27.86,4593422,2.83,6.34,32.04,0.11,0.4,156.8
Nigeria,NGA,2011,171379598,27.04,27.49,4736712,2.84,0.91,3.48,-0.37,-1.33,157.78
Nigeria,NGA,2012,176200625,28.74,27.3,4821027,2.81,1.7,6.29,-0.19,-0.69,163.11
Nigeria,NGA,2013,181049443,28.93,27.51,4848818,2.75,0.19,0.66,0.21,0.77,159.79
Nigeria,NGA,2014,185896915,32.28,27.61,4847472,2.68,3.35,11.58,0.1,0.36,173.64
Nigeria,NGA,2015,190671878,33.17,27.38,4774963,2.57,0.89,2.76,-0.23,-0.83,173.96
Nigeria,NGA,2016,195443700,36.54,27.79,4771822,2.5,3.37,10.16,0.41,1.5,186.96
Nigeria,NGA,2017,200254579,32.24,27.46,4810879,2.46,-4.3,-11.77,-0.33,-1.19,161
Nigeria,NGA,2018,204938755,33.41,27.41,4684176,2.34,1.17,3.63,-0.05,-0.18,163.02
Nigeria,NGA,2019,209485641,33.12,27.29,4546886,2.22,-0.29,-0.87,-0.12,-0.44,158.1
Nigeria,NGA,2020,213996181,35.07,27.43,4510540,2.15,1.95,5.89,0.14,0.51,163.88
Nigeria,NGA,2021,218529286,36.06,27.67,4533105,2.12,0.99,2.82,0.24,0.87,165.01
Nigeria,NGA,2022,223150896,36.98,27.15,4621610,2.11,0.92,2.55,-0.52,-1.88,165.72
Norway,NOR,2000,4490967,142.52,2.8,NULL,NULL,NULL,NULL,NULL,NULL,31734.81
Norway,NOR,2001,4513751,121.32,1.56,22784,0.51,-21.2,-14.88,-1.24,-44.29,26877.87
Norway,NOR,2002,4538159,130.24,2.24,24408,0.54,8.92,7.35,0.68,43.59,28698.86
Norway,NOR,2003,4564855,106.67,2.38,26696,0.59,-23.57,-18.1,0.14,6.25,23367.66
Norway,NOR,2004,4591910,110.1,2.41,27055,0.59,3.43,3.22,0.03,1.26,23976.95
Norway,NOR,2005,4623291,137.25,2.54,31381,0.68,27.15,24.66,0.13,5.39,29686.65
Norway,NOR,2006,4660677,121.22,2.87,37386,0.81,-16.03,-11.68,0.33,12.99,26009.1
Norway,NOR,2007,4709153,136.11,2.55,48476,1.04,14.89,12.28,-0.32,-11.15,28903.29
Norway,NOR,2008,4768212,141.19,2.66,59059,1.25,5.08,3.73,0.11,4.31,29610.68
Norway,NOR,2009,4828726,130.97,2.23,60514,1.27,-10.22,-7.24,-0.43,-16.17,27123.1
Norway,NOR,2010,4889252,123.14,0.38,60526,1.25,-7.83,-5.98,-1.85,-82.96,25185.86
Norway,NOR,2011,4953088,125.93,2.97,63836,1.31,2.79,2.27,2.59,681.58,25424.54
Norway,NOR,2012,5018573,146.18,1.58,65485,1.32,20.25,16.08,-1.39,-46.8,29127.8
Norway,NOR,2013,5079623,133.14,2.31,61050,1.22,-13.04,-8.92,0.73,46.2,26210.61
Norway,NOR,2014,5137232,140.88,3.3,57609,1.13,7.74,5.81,0.99,42.86,27423.33
Norway,NOR,2015,5188607,143,2.93,51375,1,2.12,1.5,-0.37,-11.21,27560.38
Norway,NOR,2016,5234519,148.03,2.61,45912,0.88,5.03,3.52,-0.32,-10.92,28279.58
Norway,NOR,2017,5276968,148.27,2.28,42449,0.81,0.24,0.16,-0.33,-12.64,28097.57
Norway,NOR,2018,5311916,145.94,2.53,34948,0.66,-2.33,-1.57,0.25,10.96,27474.08
Norway,NOR,2019,5347896,133.83,2.27,35980,0.68,-12.11,-8.3,-0.26,-10.28,25024.79
Norway,NOR,2020,5379475,154.32,3.39,31579,0.59,20.49,15.31,1.12,49.34,28686.81
Norway,NOR,2021,5408320,157.13,2.11,28845,0.54,2.81,1.82,-1.28,-37.76,29053.38
Norway,NOR,2022,5457127,146.52,2.88,48807,0.9,-10.61,-6.75,0.77,36.49,26849.29
Oman,OMN,2000,2282131,9.11,27.49,NULL,NULL,NULL,NULL,NULL,NULL,3991.88
Oman,OMN,2001,2310217,9.74,27.67,28086,1.23,0.63,6.92,0.18,0.65,4216.05
Oman,OMN,2002,2337140,10.33,27.62,26923,1.17,0.59,6.06,-0.05,-0.18,4419.93
Oman,OMN,2003,2363796,10.71,27.77,26656,1.14,0.38,3.68,0.15,0.54,4530.85
Oman,OMN,2004,2404821,11.5,27.84,41025,1.74,0.79,7.38,0.07,0.25,4782.06
Oman,OMN,2005,2459802,12.65,27.6,54981,2.29,1.15,10,-0.24,-0.86,5142.69
Oman,OMN,2006,2514795,13.29,27.71,54993,2.24,0.64,5.06,0.11,0.4,5284.72
Oman,OMN,2007,2570174,14.17,27.95,55379,2.2,0.88,6.62,0.24,0.87,5513.25
Oman,OMN,2008,2626529,16.05,27.35,56355,2.19,1.88,13.27,-0.6,-2.15,6110.73
Oman,OMN,2009,2684659,18.45,27.92,58130,2.21,2.4,14.95,0.57,2.08,6872.38
Oman,OMN,2010,2757446,19.81,28.14,72787,2.71,1.36,7.37,0.22,0.79,7184.18
Oman,OMN,2011,3076763,21.87,27.72,319317,11.58,2.06,10.4,-0.42,-1.49,7108.12
Oman,OMN,2012,3547106,25.02,27.69,470343,15.29,3.15,14.4,-0.03,-0.11,7053.64
Oman,OMN,2013,3833913,26.24,27.51,286807,8.09,1.22,4.88,-0.18,-0.65,6844.18
Oman,OMN,2014,4002439,29.13,27.67,168526,4.4,2.89,11.01,0.16,0.58,7278.06
Oman,OMN,2015,4184895,32.75,28.11,182456,4.56,3.62,12.43,0.44,1.59,7825.76
Oman,OMN,2016,4390877,34.23,27.98,205982,4.92,1.48,4.52,-0.13,-0.46,7795.71
Oman,OMN,2017,4537396,36.15,28.11,146519,3.34,1.92,5.61,0.13,0.46,7967.12
Oman,OMN,2018,4597877,37.73,27.95,60481,1.33,1.58,4.37,-0.16,-0.57,8205.96
Oman,OMN,2019,4591241,38.85,28.17,-6636,-0.14,1.12,2.97,0.22,0.79,8461.76
Oman,OMN,2020,4522497,38.54,27.83,-68744,-1.5,-0.31,-0.8,-0.34,-1.21,8521.84
Oman,OMN,2021,4500424,41.28,28.1,-22073,-0.49,2.74,7.11,0.27,0.97,9172.47
Oman,OMN,2022,4730226,43.05,27.94,229802,5.11,1.77,4.29,-0.16,-0.57,9101.05
Pakistan,PAK,2000,154879127,66.49,21.43,NULL,NULL,NULL,NULL,NULL,NULL,429.3
Pakistan,PAK,2001,159270907,72.11,21.57,4391780,2.84,5.62,8.45,0.14,0.65,452.75
Pakistan,PAK,2002,163222549,75.77,21.61,3951642,2.48,3.66,5.08,0.04,0.19,464.21
Pakistan,PAK,2003,167110248,82.08,21.14,3887699,2.38,6.31,8.33,-0.47,-2.17,491.17
Pakistan,PAK,2004,171286000,85.96,21.82,4175752,2.5,3.88,4.73,0.68,3.22,501.85
Pakistan,PAK,2005,175453212,94.56,20.96,4167212,2.43,8.6,10,-0.86,-3.94,538.95
Pakistan,PAK,2006,179682690,99.53,21.67,4229478,2.41,4.97,5.26,0.71,3.39,553.92
Pakistan,PAK,2007,184493231,96.15,21.62,4810541,2.68,-3.38,-3.4,-0.05,-0.23,521.16
Pakistan,PAK,2008,189499113,93.01,21.51,5005882,2.71,-3.14,-3.27,-0.11,-0.51,490.82
Pakistan,PAK,2009,194376534,96.11,21.93,4877421,2.57,3.1,3.33,0.42,1.95,494.45
Pakistan,PAK,2010,199239047,94.54,22,4862513,2.5,-1.57,-1.63,0.07,0.32,474.51
Pakistan,PAK,2011,203746065,94.83,21.68,4507018,2.26,0.29,0.31,-0.32,-1.45,465.43
Pakistan,PAK,2012,207667125,98.1,21.09,3921060,1.92,3.27,3.45,-0.59,-2.72,472.39
Pakistan,PAK,2013,211073978,104.88,21.69,3406853,1.64,6.78,6.91,0.6,2.84,496.89
Pakistan,PAK,2014,214264647,107.91,21.34,3190669,1.51,3.03,2.89,-0.35,-1.61,503.63
Pakistan,PAK,2015,217290883,112.79,21.54,3026236,1.41,4.88,4.52,0.2,0.94,519.07
Pakistan,PAK,2016,220138869,122.9,22.17,2847986,1.31,10.11,8.96,0.63,2.92,558.28
Pakistan,PAK,2017,223273967,130.36,21.93,3135098,1.42,7.46,6.07,-0.24,-1.08,583.86
Pakistan,PAK,2018,226928892,129.02,22.24,3654925,1.64,-1.34,-1.03,0.31,1.41,568.55
Pakistan,PAK,2019,230800899,133.29,21.37,3872007,1.71,4.27,3.31,-0.87,-3.91,577.51
Pakistan,PAK,2020,235001746,143.09,21.18,4200847,1.82,9.8,7.35,-0.19,-0.89,608.89
Pakistan,PAK,2021,239477801,157.67,22.03,4476055,1.9,14.58,10.19,0.85,4.01,658.39
Pakistan,PAK,2022,243700667,168.53,22.23,4222866,1.76,10.86,6.89,0.2,0.91,691.55
Panama,PAN,2000,3010369,4.89,25.05,NULL,NULL,NULL,NULL,NULL,NULL,1624.39
Panama,PAN,2001,3069537,5.12,25.5,59168,1.97,0.23,4.7,0.45,1.8,1668
Panama,PAN,2002,3129344,5.29,25.66,59807,1.95,0.17,3.32,0.16,0.63,1690.45
Panama,PAN,2003,3189807,5.57,25.7,60463,1.93,0.28,5.29,0.04,0.16,1746.19
Panama,PAN,2004,3251155,5.76,25.49,61348,1.92,0.19,3.41,-0.21,-0.82,1771.68
Panama,PAN,2005,3313026,5.82,25.48,61871,1.9,0.06,1.04,-0.01,-0.04,1756.7
Panama,PAN,2006,3375024,5.98,25.55,61998,1.87,0.16,2.75,0.07,0.27,1771.84
Panama,PAN,2007,3437490,6.46,25.4,62466,1.85,0.48,8.03,-0.15,-0.59,1879.28
Panama,PAN,2008,3500648,6.43,25.18,63158,1.84,-0.03,-0.46,-0.22,-0.87,1836.8
Panama,PAN,2009,3564381,6.91,25.66,63733,1.82,0.48,7.47,0.48,1.91,1938.63
Panama,PAN,2010,3628535,7.38,25.64,64154,1.8,0.47,6.8,-0.02,-0.08,2033.88
Panama,PAN,2011,3693505,7.82,25.42,64970,1.79,0.44,5.96,-0.22,-0.86,2117.23
Panama,PAN,2012,3759256,8.61,25.62,65751,1.78,0.79,10.1,0.2,0.79,2290.35
Panama,PAN,2013,3825329,8.95,25.82,66073,1.76,0.34,3.95,0.2,0.78,2339.67
Panama,PAN,2014,3892101,9.3,25.96,66772,1.75,0.35,3.91,0.14,0.54,2389.45
Panama,PAN,2015,3960035,10.3,26.06,67934,1.75,1,10.75,0.1,0.39,2600.99
Panama,PAN,2016,4029086,10.88,26.05,69051,1.74,0.58,5.63,-0.01,-0.04,2700.36
Panama,PAN,2017,4098707,11.04,25.63,69621,1.73,0.16,1.47,-0.42,-1.61,2693.53
Panama,PAN,2018,4167860,11.2,25.56,69153,1.69,0.16,1.45,-0.07,-0.27,2687.23
Panama,PAN,2019,4234700,11.64,25.9,66840,1.6,0.44,3.93,0.34,1.33,2748.72
Panama,PAN,2020,4293261,10.94,25.89,58561,1.38,-0.7,-6.01,-0.01,-0.04,2548.18
Panama,PAN,2021,4345405,12.11,25.59,52144,1.21,1.17,10.69,-0.3,-1.16,2786.85
Panama,PAN,2022,4400773,13.36,25.33,55368,1.27,1.25,10.32,-0.26,-1.02,3035.83
"Papua New Guinea",PNG,2000,5537064,2.17,24.67,NULL,NULL,NULL,NULL,NULL,NULL,391.9
"Papua New Guinea",PNG,2001,5728435,2.68,24.7,191371,3.46,0.51,23.5,0.03,0.12,467.84
"Papua New Guinea",PNG,2002,5924003,2.87,24.73,195568,3.41,0.19,7.09,0.03,0.12,484.47
"Papua New Guinea",PNG,2003,6123997,3.22,24.84,199994,3.38,0.35,12.2,0.11,0.44,525.8
"Papua New Guinea",PNG,2004,6328041,3.51,24.8,204044,3.33,0.29,9.01,-0.04,-0.16,554.67
"Papua New Guinea",PNG,2005,6535905,3.62,24.71,207864,3.28,0.11,3.13,-0.09,-0.36,553.86
"Papua New Guinea",PNG,2006,6747720,3.4,24.68,211815,3.24,-0.22,-6.08,-0.03,-0.12,503.87
"Papua New Guinea",PNG,2007,6963345,3.35,24.66,215625,3.2,-0.05,-1.47,-0.02,-0.08,481.09
"Papua New Guinea",PNG,2008,7183002,3.41,24.64,219657,3.15,0.06,1.79,-0.02,-0.08,474.73
"Papua New Guinea",PNG,2009,7406438,3.37,24.72,223436,3.11,-0.04,-1.17,0.08,0.32,455.01
"Papua New Guinea",PNG,2010,7633523,3.51,24.79,227085,3.07,0.14,4.15,0.07,0.28,459.81
"Papua New Guinea",PNG,2011,7859346,3.63,24.69,225823,2.96,0.12,3.42,-0.1,-0.4,461.87
"Papua New Guinea",PNG,2012,8081390,3.73,24.72,222044,2.83,0.1,2.75,0.03,0.12,461.55
"Papua New Guinea",PNG,2013,8302698,4.01,24.73,221308,2.74,0.28,7.51,0.01,0.04,482.98
"Papua New Guinea",PNG,2014,8523441,4.28,24.74,220743,2.66,0.27,6.73,0.01,0.04,502.14
"Papua New Guinea",PNG,2015,8743246,4.53,24.75,219805,2.58,0.25,5.84,0.01,0.04,518.11
"Papua New Guinea",PNG,2016,8961718,4.77,24.79,218472,2.5,0.24,5.3,0.04,0.16,532.26
"Papua New Guinea",PNG,2017,9178714,4.35,24.76,216996,2.42,-0.42,-8.81,-0.03,-0.12,473.92
"Papua New Guinea",PNG,2018,9394513,4.56,24.76,215799,2.35,0.21,4.83,0,0,485.39
"Papua New Guinea",PNG,2019,9609010,4.37,24.75,214497,2.28,-0.19,-4.17,-0.01,-0.04,454.78
"Papua New Guinea",PNG,2020,9815746,4.19,24.8,206736,2.15,-0.18,-4.12,0.05,0.2,426.87
"Papua New Guinea",PNG,2021,10012896,4.62,24.79,197150,2.01,0.43,10.26,-0.01,-0.04,461.4
"Papua New Guinea",PNG,2022,10203169,4.83,24.78,190273,1.9,0.21,4.55,-0.01,-0.04,473.38
Paraguay,PRY,2000,5100868,53.49,23.59,NULL,NULL,NULL,NULL,NULL,NULL,10486.45
Paraguay,PRY,2001,5187689,45.32,24.24,86821,1.7,-8.17,-15.27,0.65,2.76,8736.07
Paraguay,PRY,2002,5261328,48.21,24.37,73639,1.42,2.89,6.38,0.13,0.54,9163.09
Paraguay,PRY,2003,5326436,51.77,23.94,65108,1.24,3.56,7.38,-0.43,-1.76,9719.44
Paraguay,PRY,2004,5388175,51.93,23.65,61739,1.16,0.16,0.31,-0.29,-1.21,9637.77
Paraguay,PRY,2005,5448097,51.17,23.74,59922,1.11,-0.76,-1.46,0.09,0.38,9392.27
Paraguay,PRY,2006,5505148,53.77,24.21,57051,1.05,2.6,5.08,0.47,1.98,9767.22
Paraguay,PRY,2007,5559386,53.71,23.68,54238,0.99,-0.06,-0.11,-0.53,-2.19,9661.14
Paraguay,PRY,2008,5613574,55.46,23.66,54188,0.97,1.75,3.26,-0.02,-0.08,9879.62
Paraguay,PRY,2009,5671236,54.94,23.91,57662,1.03,-0.52,-0.94,0.25,1.06,9687.48
Paraguay,PRY,2010,5737971,54.06,23.5,66735,1.18,-0.88,-1.6,-0.41,-1.71,9421.45
Paraguay,PRY,2011,5814626,57.62,23.76,76655,1.34,3.56,6.59,0.26,1.11,9909.49
Paraguay,PRY,2012,5897008,60.23,24.39,82382,1.42,2.61,4.53,0.63,2.65,10213.65
Paraguay,PRY,2013,5982445,60.51,23.73,85437,1.45,0.28,0.46,-0.66,-2.71,10114.59
Paraguay,PRY,2014,6069811,55.43,24.48,87366,1.46,-5.08,-8.4,0.75,3.16,9132.08
Paraguay,PRY,2015,6159103,55.89,24.56,89292,1.47,0.46,0.83,0.08,0.33,9074.37
Paraguay,PRY,2016,6249126,63.94,23.55,90023,1.46,8.05,14.4,-1.01,-4.11,10231.83
Paraguay,PRY,2017,6338660,59.82,24.35,89534,1.43,-4.12,-6.44,0.8,3.4,9437.33
Paraguay,PRY,2018,6427382,59.34,23.74,88722,1.4,-0.48,-0.8,-0.61,-2.51,9232.37
Paraguay,PRY,2019,6515058,49.59,24.25,87676,1.36,-9.75,-16.43,0.51,2.15,7611.6
Paraguay,PRY,2020,6603739,46.51,24.62,88681,1.36,-3.08,-6.21,0.37,1.53,7042.98
Paraguay,PRY,2021,6684182,40.71,24.01,80443,1.22,-5.8,-12.47,-0.61,-2.48,6090.5
Paraguay,PRY,2022,6760464,44.01,23.86,76282,1.14,3.3,8.11,-0.15,-0.62,6509.91
Peru,PER,2000,26598331,19.92,19.49,NULL,NULL,NULL,NULL,NULL,NULL,748.92
Peru,PER,2001,26964601,20.77,19.34,366270,1.38,0.85,4.27,-0.15,-0.77,770.27
Peru,PER,2002,27288217,21.99,19.75,323616,1.2,1.22,5.87,0.41,2.12,805.84
Peru,PER,2003,27580490,22.93,19.7,292273,1.07,0.94,4.27,-0.05,-0.25,831.38
Peru,PER,2004,27852190,24.25,19.77,271700,0.99,1.32,5.76,0.07,0.36,870.67
Peru,PER,2005,28101180,25.5,19.65,248990,0.89,1.25,5.15,-0.12,-0.61,907.44
Peru,PER,2006,28324491,27.36,19.78,223311,0.79,1.86,7.29,0.13,0.66,965.95
Peru,PER,2007,28530699,29.93,19.22,206208,0.73,2.57,9.39,-0.56,-2.83,1049.05
Peru,PER,2008,28719041,32.43,19.45,188342,0.66,2.5,8.35,0.23,1.2,1129.22
Peru,PER,2009,28896811,32.92,19.8,177770,0.62,0.49,1.51,0.35,1.8,1139.23
Peru,PER,2010,29086019,35.89,19.77,189208,0.65,2.97,9.02,-0.03,-0.15,1233.93
Peru,PER,2011,29304086,39.23,19.51,218067,0.75,3.34,9.31,-0.26,-1.32,1338.72
Peru,PER,2012,29550366,39.96,19.72,246280,0.84,0.73,1.86,0.21,1.08,1352.27
Peru,PER,2013,29817919,43.51,19.35,267553,0.91,3.55,8.88,-0.37,-1.88,1459.19
Peru,PER,2014,30115826,45.73,19.74,297907,1,2.22,5.1,0.39,2.02,1518.47
Peru,PER,2015,30457600,48.27,20.28,341774,1.13,2.54,5.55,0.54,2.74,1584.83
Peru,PER,2016,30866494,51.63,20.22,408894,1.34,3.36,6.96,-0.06,-0.3,1672.69
Peru,PER,2017,31324637,52.71,19.99,458143,1.48,1.08,2.09,-0.23,-1.14,1682.7
Peru,PER,2018,31897584,54.95,19.59,572947,1.83,2.24,4.25,-0.4,-2,1722.7
Peru,PER,2019,32449303,57.02,19.9,551719,1.73,2.07,3.77,0.31,1.58,1757.2
Peru,PER,2020,32838579,52.77,19.96,389276,1.2,-4.25,-7.45,0.06,0.3,1606.95
Peru,PER,2021,33155882,56.77,19.79,317303,0.97,4,7.58,-0.17,-0.85,1712.22
Peru,PER,2022,33475438,57.64,19.58,319556,0.96,0.87,1.53,-0.21,-1.06,1721.86
Philippines,PHL,2000,79625397,45.3,26.23,NULL,NULL,NULL,NULL,NULL,NULL,568.91
Philippines,PHL,2001,81401488,47.05,26.28,1776091,2.23,1.75,3.86,0.05,0.19,578
Philippines,PHL,2002,83068889,48.46,26.17,1667401,2.05,1.41,3,-0.11,-0.42,583.37
Philippines,PHL,2003,84731835,52.94,26.05,1662946,2,4.48,9.24,-0.12,-0.46,624.79
Philippines,PHL,2004,86394504,55.94,26.14,1662669,1.96,3,5.67,0.09,0.35,647.49
Philippines,PHL,2005,88015962,56.57,26.24,1621458,1.88,0.63,1.13,0.1,0.38,642.72
Philippines,PHL,2006,89508986,56.78,26.29,1493024,1.7,0.21,0.37,0.05,0.19,634.35
Philippines,PHL,2007,91075184,59.62,26.29,1566198,1.75,2.84,5,0,0,654.62
Philippines,PHL,2008,92699095,60.82,25.96,1623911,1.78,1.2,2.01,-0.33,-1.26,656.1
Philippines,PHL,2009,94384250,61.92,25.99,1685155,1.82,1.1,1.81,0.03,0.12,656.04
Philippines,PHL,2010,96337125,67.73,26.27,1952875,2.07,5.81,9.38,0.28,1.08,703.05
Philippines,PHL,2011,98248614,69.15,26.03,1911489,1.98,1.42,2.1,-0.24,-0.91,703.83
Philippines,PHL,2012,100175512,72.89,26.37,1926898,1.96,3.74,5.41,0.34,1.31,727.62
Philippines,PHL,2013,102076336,75.23,26.37,1900824,1.9,2.34,3.21,0,0,737
Philippines,PHL,2014,103767130,77.23,26.24,1690794,1.66,2,2.66,-0.13,-0.49,744.26
Philippines,PHL,2015,105312992,82.4,26.46,1545862,1.49,5.17,6.69,0.22,0.84,782.43
Philippines,PHL,2016,106735719,90.79,26.79,1422727,1.35,8.39,10.18,0.33,1.25,850.61
Philippines,PHL,2017,108119693,94.36,26.35,1383974,1.3,3.57,3.93,-0.44,-1.64,872.74
Philippines,PHL,2018,109465287,99.74,26.55,1345594,1.24,5.38,5.7,0.2,0.76,911.16
Philippines,PHL,2019,110804683,106.03,26.62,1339396,1.22,6.29,6.31,0.07,0.26,956.91
Philippines,PHL,2020,112081264,101.75,26.73,1276581,1.15,-4.28,-4.04,0.11,0.41,907.82
Philippines,PHL,2021,113100950,106.12,26.7,1019686,0.91,4.37,4.29,-0.03,-0.11,938.28
Philippines,PHL,2022,113964338,113.01,26.61,863388,0.76,6.89,6.49,-0.09,-0.34,991.63
Poland,POL,2000,38258629,143.18,9.46,NULL,NULL,NULL,NULL,NULL,NULL,3742.42
Poland,POL,2001,38248076,143.72,8.35,-10553,-0.03,0.54,0.38,-1.11,-11.73,3757.57
Poland,POL,2002,38230364,142.49,9.09,-17712,-0.05,-1.23,-0.86,0.74,8.86,3727.14
Poland,POL,2003,38204570,150.01,8.39,-25794,-0.07,7.52,5.28,-0.7,-7.7,3926.49
Poland,POL,2004,38182222,152.54,8.32,-22348,-0.06,2.53,1.69,-0.07,-0.83,3995.05
Poland,POL,2005,38165445,155.29,8.29,-16777,-0.04,2.75,1.8,-0.03,-0.36,4068.86
